Group Name,Item Name,Dropdown Name,Key,Value,Type,Data
#Explorer,#资源管理器窗口最小化时显示完整路径（by 原罪）,Current/Default,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\CabinetState,FullPath,REG_DWORD,0
#Explorer,#快速访问不显示常用文件夹（by 溯汐潮）,Current/Default,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer,ShowFrequent,REG_DWORD,0
#Explorer,#快速访问不显示常用文件夹（by 溯汐潮）,Current/Default,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer,ShowFrequent,REG_DWORD,0
#Explorer,#快速访问不显示常用文件夹（by 溯汐潮）,Current/Default,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer,ShowFrequent,REG_DWORD,0
#Explorer,#快速访问不显示常用文件夹（by 溯汐潮）,Current/Default,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer,ShowFrequent,REG_DWORD,0
#Explorer,#快速访问不显示最近使用的文件（by 溯汐潮）,Current/Default,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer,ShowRecent,REG_DWORD,0
#Explorer,#快速访问不显示最近使用的文件（by 溯汐潮）,Current/Default,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer,ShowRecent,REG_DWORD,0
#Explorer,#快速访问不显示最近使用的文件（by 溯汐潮）,Current/Default,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer,ShowRecent,REG_DWORD,0
#Explorer,#快速访问不显示最近使用的文件（by 溯汐潮）,Current/Default,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer,ShowRecent,REG_DWORD,0
#Explorer,#将语言栏隐藏到任务栏（by 溯汐潮）,Current/Default,HKEY_CURRENT_USER\Software\Microsoft\CTF\LangBar,ShowStatus,REG_DWORD,4
#Explorer,#将语言栏隐藏到任务栏（by 溯汐潮）,Current/Default,HKEY_CURRENT_USER\Software\Microsoft\CTF\LangBar,ExtraIconsOnMinimized,REG_DWORD,0
#Explorer,#将语言栏隐藏到任务栏（by 溯汐潮）,Current/Default,HKEY_CURRENT_USER\Software\Microsoft\CTF\LangBar,ShowStatus,REG_DWORD,4
#Explorer,#将语言栏隐藏到任务栏（by 溯汐潮）,Current/Default,HKEY_CURRENT_USER\Software\Microsoft\CTF\LangBar,ExtraIconsOnMinimized,REG_DWORD,0
#Explorer,#将语言栏隐藏到任务栏（by 溯汐潮）,Current/Default,HKEY_USERS\DEFAULT\Software\Microsoft\CTF\LangBar,ShowStatus,REG_DWORD,4
#Explorer,#将语言栏隐藏到任务栏（by 溯汐潮）,Current/Default,HKEY_USERS\DEFAULT\Software\Microsoft\CTF\LangBar,ExtraIconsOnMinimized,REG_DWORD,0
#Explorer,#将语言栏隐藏到任务栏（by 溯汐潮）,Current/Default,HKEY_USERS\DEFAULT\Software\Microsoft\CTF\LangBar,ShowStatus,REG_DWORD,4
#Explorer,#将语言栏隐藏到任务栏（by 溯汐潮）,Current/Default,HKEY_USERS\DEFAULT\Software\Microsoft\CTF\LangBar,ExtraIconsOnMinimized,REG_DWORD,0
#Explorer,#隐藏语言栏上的帮助按钮（by 溯汐潮）,Current/Default,HKEY_CURRENT_USER\Software\Microsoft\CTF\LangBar\ItemState\{ED9D5450-EBE6-4255-8289-F8A31E687228},DemoteLevel,REG_DWORD,3
#Explorer,#隐藏语言栏上的帮助按钮（by 溯汐潮）,Current/Default,HKEY_CURRENT_USER\Software\Microsoft\CTF\LangBar\ItemState\{ED9D5450-EBE6-4255-8289-F8A31E687228},DemoteLevel,REG_DWORD,3
#Explorer,#隐藏语言栏上的帮助按钮（by 溯汐潮）,Current/Default,HKEY_USERS\DEFAULT\Software\Microsoft\CTF\LangBar\ItemState\{ED9D5450-EBE6-4255-8289-F8A31E687228},DemoteLevel,REG_DWORD,3
#Explorer,#隐藏语言栏上的帮助按钮（by 溯汐潮）,Current/Default,HKEY_USERS\DEFAULT\Software\Microsoft\CTF\LangBar\ItemState\{ED9D5450-EBE6-4255-8289-F8A31E687228},DemoteLevel,REG_DWORD,3
#Windows 7体验,#将桌面右键菜单“显示设置”调整为Windows 7模式（by 大胖子技术员）,Current/Default,HKEY_CLASSES_ROOT\DesktopBackground\Shell\Display\command,DelegateExecute,REG_SZ,{06622D85-6856-4460-8DE1-A81921B41C4B}
#Windows 7体验,#将桌面右键菜单“显示设置”调整为Windows 7模式（by 大胖子技术员）,Current/Default,HKEY_CLASSES_ROOT\DesktopBackground\Shell\Display\command,DelegateExecute,REG_SZ,{556FF0D6-A1EE-49E5-9FA4-90AE116AD744}
#Windows 7体验,#将桌面右键菜单“显示设置”调整为Windows 7模式（by 大胖子技术员）,Current/Default,HKEY_CLASSES_ROOT\DesktopBackground\Shell\Display\command,DelegateExecute,REG_SZ,{06622D85-6856-4460-8DE1-A81921B41C4B}
#Windows 7体验,#将桌面右键菜单“显示设置”调整为Windows 7模式（by 大胖子技术员）,Current/Default,HKEY_CLASSES_ROOT\DesktopBackground\Shell\Display,ControlPanelPage,REG_SZ,Settings
#Windows 7体验,#将桌面右键菜单“显示设置”调整为Windows 7模式（by 大胖子技术员）,Current/Default,HKEY_CLASSES_ROOT\DesktopBackground\Shell\Display,ControlPanelName,REG_SZ,Microsoft.Display
#Windows 7体验,#将桌面右键菜单“显示设置”调整为Windows 7模式（by 大胖子技术员）,Current/Default,HKEY_CLASSES_ROOT\DesktopBackground\Shell\Display\command,DelegateExecute,REG_SZ,{06622D85-6856-4460-8DE1-A81921B41C4B}
#Windows 7体验,#将桌面右键菜单“显示设置”调整为Windows 7模式（by 大胖子技术员）,Current/Default,HKEY_CLASSES_ROOT\DesktopBackground\Shell\Display\command,DelegateExecute,REG_SZ,{556FF0D6-A1EE-49E5-9FA4-90AE116AD744}
#Windows 7体验,#将桌面右键菜单“个性化”调整为Windows 7模式（by 大胖子技术员）,Current/Default,HKEY_CLASSES_ROOT\DesktopBackground\Shell\Personalize\command,DelegateExecute,REG_SZ,{06622D85-6856-4460-8DE1-A81921B41C4B}
#Windows 7体验,#将桌面右键菜单“个性化”调整为Windows 7模式（by 大胖子技术员）,Current/Default,HKEY_CLASSES_ROOT\DesktopBackground\Shell\Personalize\command,DelegateExecute,REG_SZ,{556FF0D6-A1EE-49E5-9FA4-90AE116AD744}
#Windows 7体验,#将桌面右键菜单“个性化”调整为Windows 7模式（by 大胖子技术员）,Current/Default,HKEY_CLASSES_ROOT\DesktopBackground\Shell\Personalize\command,DelegateExecute,REG_SZ,{06622D85-6856-4460-8DE1-A81921B41C4B}
#Windows 7体验,#将桌面右键菜单“个性化”调整为Windows 7模式（by 大胖子技术员）,Current/Default,HKEY_CLASSES_ROOT\DesktopBackground\Shell\Personalize,ControlPanelName,REG_SZ,Microsoft.Personalization
#Windows 7体验,#将桌面右键菜单“个性化”调整为Windows 7模式（by 大胖子技术员）,Current/Default,HKEY_CLASSES_ROOT\DesktopBackground\Shell\Personalize\command,DelegateExecute,REG_SZ,{06622D85-6856-4460-8DE1-A81921B41C4B}
#Windows 7体验,#将桌面右键菜单“个性化”调整为Windows 7模式（by 大胖子技术员）,Current/Default,HKEY_CLASSES_ROOT\DesktopBackground\Shell\Personalize\command,DelegateExecute,REG_SZ,{556FF0D6-A1EE-49E5-9FA4-90AE116AD744}
#Windows 7体验,#将“音量调节”调整为Windows 7模式（by 溯汐潮）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\MTCUVC,EnableMtcUvc,REG_DWORD,0
#Windows 7体验,#将“音量调节”调整为Windows 7模式（by 溯汐潮）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\MTCUVC,EnableMtcUvc,REG_DWORD,0
#Windows 7体验,#将“右键菜单”调整为Windows 7模式（by Silence）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\FlightedFeatures,ImmersiveContextMenu,REG_DWORD,0
#Windows 7体验,#将“右键菜单”调整为Windows 7模式（by Silence）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\FlightedFeatures,ImmersiveContextMenu,REG_DWORD,0
#桌面图标管理,#在桌面显示我的电脑（by Rambin）,显示,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{20D04FE0-3AEA-1069-A2D8-08002B30309D},REG_DWORD,0
#桌面图标管理,#在桌面显示我的电脑（by Rambin）,显示,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{20D04FE0-3AEA-1069-A2D8-08002B30309D},REG_DWORD,0
#桌面图标管理,#在桌面显示我的电脑（by Rambin）,隐藏,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{20D04FE0-3AEA-1069-A2D8-08002B30309D},REG_DWORD,1
#桌面图标管理,#在桌面显示我的电脑（by Rambin）,隐藏,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{20D04FE0-3AEA-1069-A2D8-08002B30309D},REG_DWORD,1
#桌面图标管理,#在桌面显示我的电脑（by Rambin）,显示,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{20D04FE0-3AEA-1069-A2D8-08002B30309D},REG_DWORD,0
#桌面图标管理,#在桌面显示我的电脑（by Rambin）,显示,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{20D04FE0-3AEA-1069-A2D8-08002B30309D},REG_DWORD,0
#桌面图标管理,#在桌面显示我的电脑（by Rambin）,隐藏,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{20D04FE0-3AEA-1069-A2D8-08002B30309D},REG_DWORD,1
#桌面图标管理,#在桌面显示我的电脑（by Rambin）,隐藏,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{20D04FE0-3AEA-1069-A2D8-08002B30309D},REG_DWORD,1
#桌面图标管理,#在桌面显示我的电脑（by Rambin）,显示,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{20D04FE0-3AEA-1069-A2D8-08002B30309D},REG_DWORD,1
#桌面图标管理,#在桌面显示我的电脑（by Rambin）,显示,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{20D04FE0-3AEA-1069-A2D8-08002B30309D},REG_DWORD,0
#桌面图标管理,#在桌面显示我的电脑（by Rambin）,隐藏,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{20D04FE0-3AEA-1069-A2D8-08002B30309D},REG_DWORD,1
#桌面图标管理,#在桌面显示我的电脑（by Rambin）,隐藏,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{20D04FE0-3AEA-1069-A2D8-08002B30309D},REG_DWORD,1
#桌面图标管理,#在桌面显示回收站（by Rambin）,显示,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{645FF040-5081-101B-9F08-00AA002F954E},REG_DWORD,0
#桌面图标管理,#在桌面显示回收站（by Rambin）,显示,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{645FF040-5081-101B-9F08-00AA002F954E},REG_DWORD,0
#桌面图标管理,#在桌面显示回收站（by Rambin）,隐藏,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{645FF040-5081-101B-9F08-00AA002F954E},REG_DWORD,1
#桌面图标管理,#在桌面显示回收站（by Rambin）,隐藏,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{645FF040-5081-101B-9F08-00AA002F954E},REG_DWORD,1
#桌面图标管理,#在桌面显示回收站（by Rambin）,显示,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{645FF040-5081-101B-9F08-00AA002F954E},REG_DWORD,0
#桌面图标管理,#在桌面显示回收站（by Rambin）,显示,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{645FF040-5081-101B-9F08-00AA002F954E},REG_DWORD,0
#桌面图标管理,#在桌面显示回收站（by Rambin）,隐藏,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{645FF040-5081-101B-9F08-00AA002F954E},REG_DWORD,1
#桌面图标管理,#在桌面显示回收站（by Rambin）,隐藏,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{645FF040-5081-101B-9F08-00AA002F954E},REG_DWORD,1
#桌面图标管理,#在桌面显示回收站（by Rambin）,显示,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{645FF040-5081-101B-9F08-00AA002F954E},REG_DWORD,1
#桌面图标管理,#在桌面显示回收站（by Rambin）,显示,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{645FF040-5081-101B-9F08-00AA002F954E},REG_DWORD,0
#桌面图标管理,#在桌面显示回收站（by Rambin）,隐藏,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{645FF040-5081-101B-9F08-00AA002F954E},REG_DWORD,1
#桌面图标管理,#在桌面显示回收站（by Rambin）,隐藏,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{645FF040-5081-101B-9F08-00AA002F954E},REG_DWORD,1
#桌面图标管理,#在桌面显示控制面板（by Rambin）,显示,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{5399E694-6CE5-4D6C-8FCE-1D8870FDCBA0},REG_DWORD,0
#桌面图标管理,#在桌面显示控制面板（by Rambin）,显示,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{5399E694-6CE5-4D6C-8FCE-1D8870FDCBA0},REG_DWORD,0
#桌面图标管理,#在桌面显示控制面板（by Rambin）,隐藏,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{5399E694-6CE5-4D6C-8FCE-1D8870FDCBA0},REG_DWORD,1
#桌面图标管理,#在桌面显示控制面板（by Rambin）,隐藏,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{5399E694-6CE5-4D6C-8FCE-1D8870FDCBA0},REG_DWORD,1
#桌面图标管理,#在桌面显示控制面板（by Rambin）,显示,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{5399E694-6CE5-4D6C-8FCE-1D8870FDCBA0},REG_DWORD,0
#桌面图标管理,#在桌面显示控制面板（by Rambin）,显示,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{5399E694-6CE5-4D6C-8FCE-1D8870FDCBA0},REG_DWORD,0
#桌面图标管理,#在桌面显示控制面板（by Rambin）,隐藏,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{5399E694-6CE5-4D6C-8FCE-1D8870FDCBA0},REG_DWORD,1
#桌面图标管理,#在桌面显示控制面板（by Rambin）,隐藏,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{5399E694-6CE5-4D6C-8FCE-1D8870FDCBA0},REG_DWORD,1
#桌面图标管理,#在桌面显示控制面板（by Rambin）,显示,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{5399E694-6CE5-4D6C-8FCE-1D8870FDCBA0},REG_DWORD,1
#桌面图标管理,#在桌面显示控制面板（by Rambin）,显示,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{5399E694-6CE5-4D6C-8FCE-1D8870FDCBA0},REG_DWORD,0
#桌面图标管理,#在桌面显示控制面板（by Rambin）,隐藏,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{5399E694-6CE5-4D6C-8FCE-1D8870FDCBA0},REG_DWORD,1
#桌面图标管理,#在桌面显示控制面板（by Rambin）,隐藏,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{5399E694-6CE5-4D6C-8FCE-1D8870FDCBA0},REG_DWORD,1
#桌面图标管理,#在桌面显示用户文件夹（by Rambin）,显示,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{59031a47-3f72-44a7-89c5-5595fe6b30ee},REG_DWORD,0
#桌面图标管理,#在桌面显示用户文件夹（by Rambin）,显示,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{59031a47-3f72-44a7-89c5-5595fe6b30ee},REG_DWORD,0
#桌面图标管理,#在桌面显示用户文件夹（by Rambin）,隐藏,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{59031a47-3f72-44a7-89c5-5595fe6b30ee},REG_DWORD,1
#桌面图标管理,#在桌面显示用户文件夹（by Rambin）,隐藏,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{59031a47-3f72-44a7-89c5-5595fe6b30ee},REG_DWORD,1
#桌面图标管理,#在桌面显示用户文件夹（by Rambin）,显示,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{59031a47-3f72-44a7-89c5-5595fe6b30ee},REG_DWORD,0
#桌面图标管理,#在桌面显示用户文件夹（by Rambin）,显示,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{59031a47-3f72-44a7-89c5-5595fe6b30ee},REG_DWORD,0
#桌面图标管理,#在桌面显示用户文件夹（by Rambin）,隐藏,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{59031a47-3f72-44a7-89c5-5595fe6b30ee},REG_DWORD,1
#桌面图标管理,#在桌面显示用户文件夹（by Rambin）,隐藏,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{59031a47-3f72-44a7-89c5-5595fe6b30ee},REG_DWORD,1
#桌面图标管理,#在桌面显示用户文件夹（by Rambin）,显示,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{59031a47-3f72-44a7-89c5-5595fe6b30ee},REG_DWORD,1
#桌面图标管理,#在桌面显示用户文件夹（by Rambin）,显示,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{59031a47-3f72-44a7-89c5-5595fe6b30ee},REG_DWORD,0
#桌面图标管理,#在桌面显示用户文件夹（by Rambin）,隐藏,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{59031a47-3f72-44a7-89c5-5595fe6b30ee},REG_DWORD,1
#桌面图标管理,#在桌面显示用户文件夹（by Rambin）,隐藏,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{59031a47-3f72-44a7-89c5-5595fe6b30ee},REG_DWORD,1
#桌面图标管理,#在桌面显示网络（by Rambin）,显示,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{F02C1A0D-BE21-4350-88B0-7367FC96EF3C},REG_DWORD,0
#桌面图标管理,#在桌面显示网络（by Rambin）,显示,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{F02C1A0D-BE21-4350-88B0-7367FC96EF3C},REG_DWORD,0
#桌面图标管理,#在桌面显示网络（by Rambin）,隐藏,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{F02C1A0D-BE21-4350-88B0-7367FC96EF3C},REG_DWORD,1
#桌面图标管理,#在桌面显示网络（by Rambin）,隐藏,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{F02C1A0D-BE21-4350-88B0-7367FC96EF3C},REG_DWORD,1
#桌面图标管理,#在桌面显示网络（by Rambin）,显示,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{F02C1A0D-BE21-4350-88B0-7367FC96EF3C},REG_DWORD,0
#桌面图标管理,#在桌面显示网络（by Rambin）,显示,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{F02C1A0D-BE21-4350-88B0-7367FC96EF3C},REG_DWORD,0
#桌面图标管理,#在桌面显示网络（by Rambin）,隐藏,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{F02C1A0D-BE21-4350-88B0-7367FC96EF3C},REG_DWORD,1
#桌面图标管理,#在桌面显示网络（by Rambin）,隐藏,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{F02C1A0D-BE21-4350-88B0-7367FC96EF3C},REG_DWORD,1
#桌面图标管理,#在桌面显示网络（by Rambin）,显示,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{F02C1A0D-BE21-4350-88B0-7367FC96EF3C},REG_DWORD,1
#桌面图标管理,#在桌面显示网络（by Rambin）,显示,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{F02C1A0D-BE21-4350-88B0-7367FC96EF3C},REG_DWORD,0
#桌面图标管理,#在桌面显示网络（by Rambin）,隐藏,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{F02C1A0D-BE21-4350-88B0-7367FC96EF3C},REG_DWORD,1
#桌面图标管理,#在桌面显示网络（by Rambin）,隐藏,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{F02C1A0D-BE21-4350-88B0-7367FC96EF3C},REG_DWORD,1
#桌面图标管理,#在桌面显示库（by Rambin）,显示,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{031E4825-7B94-4dc3-B131-E946B44C8DD5},REG_DWORD,0
#桌面图标管理,#在桌面显示库（by Rambin）,显示,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{031E4825-7B94-4dc3-B131-E946B44C8DD5},REG_DWORD,0
#桌面图标管理,#在桌面显示库（by Rambin）,隐藏,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{031E4825-7B94-4dc3-B131-E946B44C8DD5},REG_DWORD,1
#桌面图标管理,#在桌面显示库（by Rambin）,隐藏,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{031E4825-7B94-4dc3-B131-E946B44C8DD5},REG_DWORD,1
#桌面图标管理,#在桌面显示库（by Rambin）,显示,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{031E4825-7B94-4dc3-B131-E946B44C8DD5},REG_DWORD,0
#桌面图标管理,#在桌面显示库（by Rambin）,显示,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{031E4825-7B94-4dc3-B131-E946B44C8DD5},REG_DWORD,0
#桌面图标管理,#在桌面显示库（by Rambin）,隐藏,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{031E4825-7B94-4dc3-B131-E946B44C8DD5},REG_DWORD,1
#桌面图标管理,#在桌面显示库（by Rambin）,隐藏,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{031E4825-7B94-4dc3-B131-E946B44C8DD5},REG_DWORD,1
#桌面图标管理,#在桌面显示库（by Rambin）,显示,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{031E4825-7B94-4dc3-B131-E946B44C8DD5},REG_DWORD,1
#桌面图标管理,#在桌面显示库（by Rambin）,显示,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{031E4825-7B94-4dc3-B131-E946B44C8DD5},REG_DWORD,0
#桌面图标管理,#在桌面显示库（by Rambin）,隐藏,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{031E4825-7B94-4dc3-B131-E946B44C8DD5},REG_DWORD,1
#桌面图标管理,#在桌面显示库（by Rambin）,隐藏,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\HideDesktopIcons\NewStartPanel,{031E4825-7B94-4dc3-B131-E946B44C8DD5},REG_DWORD,1
